transaction_id,client_id,marchand_id,date_heure,jour_semaine,heure_jour,montant_dzd,devise,type_transaction,categorie_marchand,localisation,pays,wilaya_client,canal_paiement,statut,fraude,raison_fraude,montant_anormal_score,heure_inhabituelle,localisation_etrangere,categorie_risquee,ratio_montant_revenu,revenu_client,anciennete_client_jours
TXN_0000101,CLIENT_00315,MARCH_0066,2023-12-17 14:34:00,Sunday,14,5091.54,DZD,PAIEMENT_FACTURE,HABILLEMENT,Mostaganem,Algérie,Mostaganem,MOBILE_BANKING,REUSSIE,0,NON,1.237,0,0,0,0.2237,22761.25,3364
TXN_0000102,CLIENT_00739,MARCH_0120,2023-06-01 13:16:00,Thursday,13,7295.93,DZD,ACHAT_CARTE,HABILLEMENT,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.674,0,0,0,0.1674,43574.08,67
TXN_0000103,CLIENT_00046,MARCH_0144,2023-11-12 19:54:00,Sunday,19,18194.63,DZD,VIREMENT,IMMOBILIER,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.002,0,0,1,0.2002,90895.91,2944
TXN_0000104,CLIENT_00598,MARCH_0148,2023-04-22 16:00:00,Saturday,16,14155.32,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.255,0,0,0,0.2255,62773.28,3327
TXN_0000105,CLIENT_00583,MARCH_0062,2023-05-16 22:54:00,Tuesday,22,18264.24,DZD,RETRAIT_DAB,SUPERMARCHE,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,2.38,0,0,0,0.338,54041.97,3040
TXN_0000106,CLIENT_00841,MARCH_0125,2023-06-15 12:12:00,Thursday,12,7172.82,DZD,RETRAIT_DAB,IMMOBILIER,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,1.947,0,0,1,0.2947,24335.69,3440
TXN_0000107,CLIENT_00814,MARCH_0090,2023-02-24 20:19:00,Friday,20,6179.83,DZD,VIREMENT,IMMOBILIER,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,1.948,0,0,1,0.2948,20961.53,3300
TXN_0000108,CLIENT_00555,MARCH_0164,2023-11-04 08:09:00,Saturday,8,12919.68,DZD,RETRAIT_DAB,IMMOBILIER,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,1.888,0,0,1,0.2888,44735.02,2174
TXN_0000109,CLIENT_00837,MARCH_0171,2023-08-30 19:47:00,Wednesday,19,20484.41,DZD,ACHAT_CARTE,PHARMACIE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.35,0,0,0,0.235,87156.1,2376
TXN_0000110,CLIENT_00069,MARCH_0181,2023-09-07 12:41:00,Thursday,12,8559.73,DZD,ACHAT_CARTE,IMMOBILIER,Alger,Algérie,Alger,MOBILE_BANKING,REUSSIE,0,NON,0.788,0,0,1,0.1788,47876.97,1866
TXN_0000111,CLIENT_00653,MARCH_0170,2023-04-05 16:40:00,Wednesday,16,5181.84,DZD,PAIEMENT_FACTURE,VOYAGE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.156,0,0,1,0.1156,44840.8,1045
TXN_0000112,CLIENT_00544,MARCH_0141,2023-10-03 16:32:00,Tuesday,16,4241.46,DZD,ACHAT_CARTE,VOYAGE,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.39,0,0,1,0.061,69517.89,1841
TXN_0000113,CLIENT_00293,MARCH_0004,2023-02-16 18:04:00,Thursday,18,8629.04,DZD,RETRAIT_DAB,SUPERMARCHE,Alger,Algérie,Alger,MOBILE_BANKING,REUSSIE,0,NON,0.195,0,0,0,0.1195,72191.48,1073
TXN_0000114,CLIENT_00183,MARCH_0027,2023-10-02 10:13:00,Monday,10,18356.95,DZD,RETRAIT_DAB,PHARMACIE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.983,0,0,0,0.2983,61536.67,1013
TXN_0000115,CLIENT_00258,MARCH_0090,2023-04-17 13:07:00,Monday,13,5330.86,DZD,ACHAT_CARTE,IMMOBILIER,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.278,0,0,1,0.1278,41710.96,1988
TXN_0000116,CLIENT_00578,MARCH_0062,2023-01-24 10:27:00,Tuesday,10,11432.95,DZD,ACHAT_CARTE,SUPERMARCHE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,1.502,0,0,0,0.2502,45698.49,184
TXN_0000117,CLIENT_00669,MARCH_0166,2023-08-06 19:14:00,Sunday,19,5051.37,DZD,ACHAT_CARTE,VOYAGE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.512,0,0,1,0.1512,33405.93,288
TXN_0000118,CLIENT_00057,MARCH_0163,2023-07-12 19:08:00,Wednesday,19,4587.53,DZD,RETRAIT_DAB,HABILLEMENT,Blida,Algérie,Blida,MOBILE_BANKING,EN_ATTENTE,1,MONTANT_INHABITUEL,0.739,0,0,0,0.1739,26375.96,1254
TXN_0000119,CLIENT_00579,MARCH_0024,2023-07-28 12:55:00,Friday,12,4660.64,DZD,PAIEMENT_FACTURE,HABILLEMENT,Blida,Algérie,Blida,CARTE_PHYSIQUE,REUSSIE,0,NON,2.03,0,0,0,0.303,15382.74,1533
TXN_0000120,CLIENT_00708,MARCH_0145,2023-03-10 13:51:00,Friday,13,16033.54,DZD,ACHAT_CARTE,SUPERMARCHE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,2.231,0,0,0,0.3231,49628.99,2551
TXN_0000121,CLIENT_00920,MARCH_0139,2023-05-06 16:51:00,Saturday,16,4484.14,DZD,ACHAT_CARTE,VOYAGE,Annaba,Algérie,Annaba,DAB,REUSSIE,0,NON,0.821,0,0,1,0.1821,24619.34,224
TXN_0000122,CLIENT_00984,MARCH_0053,2023-06-23 16:06:00,Friday,16,6903.8,DZD,VIREMENT,ELECTRONIQUE,Annaba,Algérie,Annaba,INTERNET_BANKING,REUSSIE,0,NON,0.765,0,0,1,0.1765,39121.3,3428
TXN_0000123,CLIENT_00078,MARCH_0076,2023-04-22 08:45:00,Saturday,8,9999.73,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.214,0,0,0,0.1214,82371.41,2792
TXN_0000124,CLIENT_00918,MARCH_0138,2023-03-27 15:04:00,Monday,15,11584.48,DZD,VIREMENT,VOYAGE,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,ECHOUEE,0,NON,1.665,0,0,1,0.2665,43465.37,2458
TXN_0000125,CLIENT_00741,MARCH_0020,2023-12-21 19:37:00,Thursday,19,6181.62,DZD,PAIEMENT_EN_LIGNE,SUPERMARCHE,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,1.627,0,0,0,0.2627,23527.31,3222
TXN_0000126,CLIENT_00858,MARCH_0019,2023-12-05 17:43:00,Tuesday,17,6911.6,DZD,VIREMENT,ESSENCE,Alger,Algérie,Alger,AGENCE,REUSSIE,0,NON,0.695,0,0,0,0.1695,40767.65,3529
TXN_0000127,CLIENT_00792,MARCH_0083,2023-12-21 08:35:00,Thursday,8,5707.36,DZD,ACHAT_CARTE,ESSENCE,Batna,Algérie,Batna,AGENCE,REUSSIE,0,NON,0.128,0,0,0,0.0872,65487.72,2241
TXN_0000128,CLIENT_00364,MARCH_0141,2023-05-27 22:11:00,Saturday,22,9617.73,DZD,ACHAT_CARTE,VOYAGE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.76,0,0,1,0.176,54644.19,639
TXN_0000129,CLIENT_00087,MARCH_0197,2023-12-28 14:22:00,Thursday,14,19552.56,DZD,VIREMENT,ESSENCE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,1.454,0,0,0,0.2454,79689.16,1676
TXN_0000130,CLIENT_00157,MARCH_0097,2023-04-17 15:31:00,Monday,15,8909.73,DZD,RETRAIT_DAB,RESTAURANT,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,0.102,0,0,0,0.1102,80877.82,2655
TXN_0000131,CLIENT_00109,MARCH_0023,2023-10-04 13:21:00,Wednesday,13,2856.83,DZD,ACHAT_CARTE,ELECTRONIQUE,Tlemcen,Algérie,Tlemcen,MOBILE_BANKING,REUSSIE,1,MONTANT_INHABITUEL,1.978,0,0,1,0.2978,9592.28,617
TXN_0000132,CLIENT_00191,MARCH_0110,2023-05-26 13:30:00,Friday,13,3424.4,DZD,RETRAIT_DAB,PHARMACIE,Alger,Algérie,Alger,MOBILE_BANKING,REUSSIE,0,NON,0.508,0,0,0,0.0492,69537.58,1495
TXN_0000133,CLIENT_00567,MARCH_0023,2023-12-13 11:39:00,Wednesday,11,9346.56,DZD,VIREMENT,ELECTRONIQUE,Tlemcen,Algérie,Tlemcen,DAB,REUSSIE,0,NON,2.341,0,0,1,0.3341,27975.05,931
TXN_0000134,CLIENT_00423,MARCH_0099,2023-01-30 11:50:00,Monday,11,8815.93,DZD,VIREMENT,ELECTRONIQUE,Annaba,Algérie,Annaba,MOBILE_BANKING,ECHOUEE,0,NON,2.578,0,0,1,0.3578,24639.34,1696
TXN_0000135,CLIENT_00248,MARCH_0146,2023-12-26 19:37:00,Tuesday,19,3120.93,DZD,RETRAIT_DAB,PHARMACIE,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,1.413,0,0,0,0.2413,12935.01,505
TXN_0000136,CLIENT_00274,MARCH_0126,2023-09-23 11:14:00,Saturday,11,11154.39,DZD,ACHAT_CARTE,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.218,0,0,1,0.2218,50295.35,30
TXN_0000137,CLIENT_00801,MARCH_0019,2023-06-25 11:04:00,Sunday,11,6681.86,DZD,PAIEMENT_FACTURE,ESSENCE,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.877,0,0,0,0.1877,35601.57,1181
TXN_0000138,CLIENT_00631,MARCH_0050,2023-03-13 14:04:00,Monday,14,5775.02,DZD,ACHAT_CARTE,ELECTRONIQUE,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,0.203,0,0,1,0.1203,48024.93,1100
TXN_0000139,CLIENT_00861,MARCH_0158,2023-02-25 16:40:00,Saturday,16,7130.59,DZD,PAIEMENT_FACTURE,ESSENCE,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,0.539,0,0,0,0.1539,46321.04,3304
TXN_0000140,CLIENT_00843,MARCH_0166,2023-11-22 14:15:00,Wednesday,14,5335.88,DZD,ACHAT_CARTE,VOYAGE,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,2.015,0,0,1,0.3015,17696.76,232
TXN_0000141,CLIENT_00205,MARCH_0122,2023-05-01 13:47:00,Monday,13,15214.11,DZD,PAIEMENT_EN_LIGNE,PHARMACIE,Alger,Algérie,Alger,AGENCE,REUSSIE,0,NON,0.978,0,0,0,0.1978,76913.03,1538
TXN_0000142,CLIENT_00711,MARCH_0162,2023-02-13 16:55:00,Monday,16,7540.08,DZD,RETRAIT_DAB,IMMOBILIER,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,0.077,0,0,1,0.1077,70026.0,950
TXN_0000143,CLIENT_00836,MARCH_0100,2023-06-23 12:17:00,Friday,12,3208.39,DZD,PAIEMENT_FACTURE,VOYAGE,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,ECHOUEE,0,NON,0.332,0,0,1,0.0668,48007.79,1126
TXN_0000144,CLIENT_00184,MARCH_0174,2023-03-10 22:05:00,Friday,22,7421.37,DZD,ACHAT_CARTE,IMMOBILIER,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.361,0,0,1,0.1361,54511.2,3161
TXN_0000145,CLIENT_00214,MARCH_0112,2023-01-27 12:26:00,Friday,12,3503.3,DZD,VIREMENT,HABILLEMENT,Tlemcen,Algérie,Tlemcen,CARTE_PHYSIQUE,REUSSIE,0,NON,0.792,0,0,0,0.1792,19551.67,2445
TXN_0000146,CLIENT_00814,MARCH_0104,2023-10-09 14:01:00,Monday,14,4690.87,DZD,ACHAT_CARTE,PHARMACIE,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,1.238,0,0,0,0.2238,20961.53,3300
TXN_0000147,CLIENT_00157,MARCH_0183,2023-05-08 16:36:00,Monday,16,16482.64,DZD,ACHAT_CARTE,ELECTRONIQUE,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,1.038,0,0,1,0.2038,80877.82,2655
TXN_0000148,CLIENT_00596,MARCH_0102,2023-06-29 10:23:00,Thursday,10,14453.75,DZD,PAIEMENT_FACTURE,IMMOBILIER,Annaba,Algérie,Annaba,DAB,REUSSIE,0,NON,1.065,0,0,1,0.2065,70003.92,1435
TXN_0000149,CLIENT_00037,MARCH_0092,2023-05-26 08:26:00,Friday,8,16941.79,DZD,VIREMENT,ELECTRONIQUE,Constantine,Algérie,Constantine,MOBILE_BANKING,REUSSIE,0,NON,1.4,0,0,1,0.24,70581.31,2879
TXN_0000150,CLIENT_00111,MARCH_0196,2023-08-07 17:53:00,Monday,17,11017.79,DZD,RETRAIT_DAB,IMMOBILIER,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,2.136,0,0,1,0.3136,35133.21,159
TXN_0000151,CLIENT_00576,MARCH_0165,2023-04-21 09:46:00,Friday,9,7182.4,DZD,ACHAT_CARTE,SUPERMARCHE,Constantine,Algérie,Constantine,INTERNET_BANKING,ECHOUEE,0,NON,1.701,0,0,0,0.2701,26593.55,3031
TXN_0000152,CLIENT_00440,MARCH_0027,2023-07-04 20:36:00,Tuesday,20,7811.47,DZD,ACHAT_CARTE,PHARMACIE,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,2.55,0,0,0,0.355,22006.43,3479
TXN_0000153,CLIENT_00594,MARCH_0176,2023-03-11 09:45:00,Saturday,9,12071.08,DZD,ACHAT_CARTE,PHARMACIE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,2.357,0,0,0,0.3357,35959.7,2756
TXN_0000154,CLIENT_00602,MARCH_0176,2023-05-17 09:55:00,Wednesday,9,4222.71,DZD,ACHAT_CARTE,PHARMACIE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.026,0,0,0,0.1026,41171.57,2975
TXN_0000155,CLIENT_00425,MARCH_0021,2023-05-09 11:56:00,Tuesday,11,8301.28,DZD,PAIEMENT_FACTURE,PHARMACIE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.736,0,0,0,0.1736,47818.31,337
TXN_0000156,CLIENT_00466,MARCH_0052,2023-08-06 15:39:00,Sunday,15,7505.07,DZD,ACHAT_CARTE,HABILLEMENT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.588,0,0,0,0.1588,47271.99,105
TXN_0000157,CLIENT_00463,MARCH_0081,2023-11-25 15:59:00,Saturday,15,4578.29,DZD,ACHAT_CARTE,VOYAGE,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,0.062,0,0,1,0.0938,48811.53,512
TXN_0000158,CLIENT_00351,MARCH_0165,2023-10-25 15:26:00,Wednesday,15,15796.64,DZD,VIREMENT,SUPERMARCHE,Constantine,Algérie,Constantine,DAB,REUSSIE,0,NON,1.99,0,0,0,0.299,52840.02,94
TXN_0000159,CLIENT_00528,MARCH_0044,2023-01-24 10:59:00,Tuesday,10,6299.13,DZD,ACHAT_CARTE,RESTAURANT,Alger,Algérie,Alger,MOBILE_BANKING,REUSSIE,0,NON,0.031,0,0,0,0.0969,65007.11,2078
TXN_0000160,CLIENT_00816,MARCH_0103,2023-06-25 16:38:00,Sunday,16,7145.46,DZD,ACHAT_CARTE,HABILLEMENT,Sétif,Algérie,Sétif,INTERNET_BANKING,REUSSIE,0,NON,1.36,0,0,0,0.236,30279.44,3444
TXN_0000161,CLIENT_00755,MARCH_0157,2023-07-29 09:44:00,Saturday,9,6503.56,DZD,ACHAT_CARTE,SUPERMARCHE,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,1.289,0,0,0,0.2289,28406.4,2298
TXN_0000162,CLIENT_00219,MARCH_0052,2023-03-12 08:51:00,Sunday,8,27176.69,DZD,VIREMENT,HABILLEMENT,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,1.005,0,0,0,0.2005,135563.28,2738
TXN_0000163,CLIENT_00818,MARCH_0137,2023-08-30 14:06:00,Wednesday,14,6847.91,DZD,ACHAT_CARTE,SUPERMARCHE,Blida,Algérie,Blida,MOBILE_BANKING,REUSSIE,0,NON,2.011,0,0,0,0.3011,22740.27,824
TXN_0000164,CLIENT_00883,MARCH_0125,2023-07-04 11:26:00,Tuesday,11,7437.96,DZD,RETRAIT_DAB,IMMOBILIER,Sétif,Algérie,Sétif,MOBILE_BANKING,REUSSIE,0,NON,0.366,0,0,1,0.1366,54439.82,1967
TXN_0000165,CLIENT_00601,MARCH_0029,2023-01-04 17:23:00,Wednesday,17,3837.08,DZD,VIREMENT,PHARMACIE,Blida,Algérie,Blida,MOBILE_BANKING,REUSSIE,0,NON,0.879,0,0,0,0.1879,20423.59,86
TXN_0000166,CLIENT_00722,MARCH_0076,2023-09-16 16:27:00,Saturday,16,6122.71,DZD,RETRAIT_DAB,RESTAURANT,Batna,Algérie,Batna,INTERNET_BANKING,REUSSIE,0,NON,1.753,0,0,0,0.2753,22240.76,847
TXN_0000167,CLIENT_00244,MARCH_0078,2023-12-11 13:53:00,Monday,13,6248.24,DZD,ACHAT_CARTE,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.732,0,0,1,0.1732,36078.91,3187
TXN_0000168,CLIENT_00610,MARCH_0035,2023-01-29 17:47:00,Sunday,17,4073.24,DZD,ACHAT_CARTE,HABILLEMENT,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,1.055,0,0,0,0.2055,19818.71,250
TXN_0000169,CLIENT_00941,MARCH_0165,2023-12-24 11:05:00,Sunday,11,11737.84,DZD,ACHAT_CARTE,SUPERMARCHE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,1.653,0,0,0,0.2653,44242.4,361
TXN_0000170,CLIENT_00191,MARCH_0080,2023-02-01 14:48:00,Wednesday,14,10672.41,DZD,RETRAIT_DAB,RESTAURANT,Alger,Algérie,Alger,DAB,ECHOUEE,0,NON,0.535,0,0,0,0.1535,69537.58,1495
TXN_0000171,CLIENT_00496,MARCH_0034,2023-02-26 14:56:00,Sunday,14,5098.76,DZD,ACHAT_CARTE,ELECTRONIQUE,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,0.048,0,0,1,0.0952,53548.53,1533
TXN_0000172,CLIENT_00418,MARCH_0175,2023-10-20 09:19:00,Friday,9,4550.97,DZD,VIREMENT,ESSENCE,Batna,Algérie,Batna,MOBILE_BANKING,REUSSIE,0,NON,0.719,0,0,0,0.1719,26468.16,1492
TXN_0000173,CLIENT_00578,MARCH_0007,2023-11-30 16:47:00,Thursday,16,6731.44,DZD,ACHAT_CARTE,RESTAURANT,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.473,0,0,0,0.1473,45698.49,184
TXN_0000174,CLIENT_00295,MARCH_0043,2023-04-15 08:31:00,Saturday,8,9249.87,DZD,RETRAIT_DAB,VOYAGE,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,0.47,0,0,1,0.147,62929.81,3566
TXN_0000175,CLIENT_00523,MARCH_0028,2023-10-19 18:07:00,Thursday,18,5134.94,DZD,ACHAT_CARTE,RESTAURANT,Sétif,Algérie,Sétif,MOBILE_BANKING,ECHOUEE,0,NON,0.017,0,0,0,0.0983,52229.04,1642
TXN_0000176,CLIENT_00555,MARCH_0193,2023-09-10 15:59:00,Sunday,15,9574.4,DZD,VIREMENT,ELECTRONIQUE,Constantine,Algérie,Constantine,MOBILE_BANKING,ECHOUEE,0,NON,1.14,0,0,1,0.214,44735.02,2174
TXN_0000177,CLIENT_00104,MARCH_0188,2023-10-16 16:30:00,Monday,16,19253.97,DZD,VIREMENT,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,ECHOUEE,0,NON,1.441,0,0,1,0.2441,78868.35,3624
TXN_0000178,CLIENT_00460,MARCH_0067,2023-05-12 11:03:00,Friday,11,7057.3,DZD,VIREMENT,RESTAURANT,Alger,Algérie,Alger,MOBILE_BANKING,ECHOUEE,0,NON,2.003,0,0,0,0.3003,23503.35,1780
TXN_0000179,CLIENT_00794,MARCH_0060,2023-10-28 12:03:00,Saturday,12,11364.08,DZD,VIREMENT,IMMOBILIER,Alger,Algérie,Alger,INTERNET_BANKING,REUSSIE,0,NON,1.165,0,0,1,0.2165,52480.88,3418
TXN_0000180,CLIENT_00624,MARCH_0161,2023-03-13 11:47:00,Monday,11,6442.72,DZD,RETRAIT_DAB,VOYAGE,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,2.428,0,0,1,0.3428,18793.28,1246
TXN_0000181,CLIENT_00824,MARCH_0015,2023-07-27 15:04:00,Thursday,15,4552.35,DZD,RETRAIT_DAB,ELECTRONIQUE,Béjaïa,Algérie,Béjaïa,MOBILE_BANKING,REUSSIE,0,NON,0.736,0,0,1,0.1736,26227.68,1893
TXN_0000182,CLIENT_00720,MARCH_0074,2023-06-01 12:27:00,Thursday,12,15713.09,DZD,ACHAT_CARTE,IMMOBILIER,Alger,Algérie,Alger,DAB,ECHOUEE,0,NON,1.252,0,0,1,0.2252,69781.24,2195
TXN_0000183,CLIENT_00695,MARCH_0024,2023-12-09 15:46:00,Saturday,15,4673.02,DZD,VIREMENT,HABILLEMENT,Annaba,Algérie,Annaba,MOBILE_BANKING,REUSSIE,0,NON,1.553,0,0,0,0.2553,18305.18,994
TXN_0000184,CLIENT_00283,MARCH_0167,2023-08-27 10:04:00,Sunday,10,8384.93,DZD,PAIEMENT_FACTURE,PHARMACIE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.593,0,0,0,0.0407,205841.57,1480
TXN_0000185,CLIENT_00848,MARCH_0063,2023-10-22 12:37:00,Sunday,12,4680.78,DZD,RETRAIT_DAB,RESTAURANT,Blida,Algérie,Blida,MOBILE_BANKING,REUSSIE,0,NON,0.951,0,0,0,0.1951,23992.41,2936
TXN_0000186,CLIENT_00424,MARCH_0096,2023-09-08 13:17:00,Friday,13,12816.46,DZD,RETRAIT_DAB,SUPERMARCHE,Oran,Algérie,Oran,DAB,REUSSIE,0,NON,0.877,0,0,0,0.1877,68287.62,1597
TXN_0000187,CLIENT_00527,MARCH_0191,2023-03-19 14:49:00,Sunday,14,7339.47,DZD,PAIEMENT_FACTURE,HABILLEMENT,Alger,Algérie,Alger,CARTE_PHYSIQUE,ECHOUEE,0,NON,0.421,0,0,0,0.1421,51650.69,1128
TXN_0000188,CLIENT_00335,MARCH_0148,2023-06-20 12:12:00,Tuesday,12,7362.79,DZD,VIREMENT,RESTAURANT,Chine,Chine,Batna,AGENCE,EN_ATTENTE,1,LOCALISATION_ETRANGERE,1.14,0,1,0,0.214,34406.89,630
TXN_0000189,CLIENT_00714,MARCH_0091,2023-07-28 09:09:00,Friday,9,18128.89,DZD,VIREMENT,ESSENCE,Oran,Algérie,Oran,CARTE_PHYSIQUE,ECHOUEE,0,NON,1.849,0,0,0,0.2849,63635.84,1251
TXN_0000190,CLIENT_00844,MARCH_0054,2023-04-26 17:38:00,Wednesday,17,3846.42,DZD,ACHAT_CARTE,HABILLEMENT,Batna,Algérie,Batna,CARTE_PHYSIQUE,REUSSIE,0,NON,0.444,0,0,0,0.1444,26630.23,153
TXN_0000191,CLIENT_00133,MARCH_0144,2023-02-22 11:43:00,Wednesday,11,3779.8,DZD,VIREMENT,IMMOBILIER,Tlemcen,Algérie,Tlemcen,DAB,REUSSIE,0,NON,0.698,0,0,1,0.1698,22255.44,2893
TXN_0000192,CLIENT_00047,MARCH_0025,2023-12-23 19:57:00,Saturday,19,16523.41,DZD,VIREMENT,VOYAGE,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,0.958,0,0,1,0.1958,84385.08,3120
TXN_0000193,CLIENT_00161,MARCH_0112,2023-06-06 12:50:00,Tuesday,12,3886.58,DZD,PAIEMENT_EN_LIGNE,HABILLEMENT,Annaba,Algérie,Annaba,MOBILE_BANKING,ECHOUEE,0,NON,1.769,0,0,0,0.2769,14037.86,3264
TXN_0000194,CLIENT_00931,MARCH_0033,2023-03-19 08:31:00,Sunday,8,3673.96,DZD,ACHAT_CARTE,IMMOBILIER,Blida,Algérie,Blida,DAB,REUSSIE,0,NON,1.11,0,0,1,0.211,17415.29,2580
TXN_0000195,CLIENT_00095,MARCH_0167,2023-08-08 08:04:00,Tuesday,8,7021.24,DZD,ACHAT_CARTE,PHARMACIE,Oran,Algérie,Oran,INTERNET_BANKING,REUSSIE,0,NON,0.019,0,0,0,0.1019,68933.57,3311
TXN_0000196,CLIENT_00053,MARCH_0101,2023-03-27 19:18:00,Monday,19,2657.1,DZD,VIREMENT,HABILLEMENT,Tlemcen,Algérie,Tlemcen,INTERNET_BANKING,REUSSIE,0,NON,0.743,0,0,0,0.1743,15245.13,1561
TXN_0000197,CLIENT_00093,MARCH_0180,2023-05-26 15:04:00,Friday,15,7723.74,DZD,ACHAT_CARTE,HABILLEMENT,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.426,0,0,0,0.1426,54181.65,3130
TXN_0000198,CLIENT_00531,MARCH_0174,2023-04-04 19:57:00,Tuesday,19,5359.12,DZD,ACHAT_CARTE,IMMOBILIER,Annaba,Algérie,Annaba,CARTE_PHYSIQUE,REUSSIE,0,NON,2.249,0,0,1,0.3249,16495.49,2125
TXN_0000199,CLIENT_00880,MARCH_0108,2023-01-08 08:29:00,Sunday,8,8043.86,DZD,RETRAIT_DAB,HABILLEMENT,Alger,Algérie,Alger,CARTE_PHYSIQUE,REUSSIE,0,NON,1.296,0,0,0,0.2296,35030.6,1090
TXN_0000200,CLIENT_00825,MARCH_0026,2023-08-24 13:35:00,Thursday,13,7559.65,DZD,ACHAT_CARTE,ESSENCE,Oran,Algérie,Oran,CARTE_PHYSIQUE,REUSSIE,0,NON,0.56,0,0,0,0.156,48451.25,318
TXN_0000201,CLIENT_00832,MARCH_0192,2023-07-06 17:54:00,Thursday,17,6916.24,DZD,RETRAIT_DAB,VOYAGE,Constantine,Algérie,Constantine,INTERNET_BANKING,REUSSIE,0,NON,0.629,0,0,1,0.1629,42452.73,2915
TXN_0000202,CLIENT_00576,MARCH_0002,2023-06-21 08:17:00,Wednesday,8,4834.47,DZD,ACHAT_CARTE,RESTAURANT,Constantine,Algérie,Constantine,CARTE_PHYSIQUE,REUSSIE,0,NON,0.818,0,0,0,0.1818,26593.55,3031
TXN_0000203,CLIENT_00766,MARCH_0038,2023-10-13 15:40:00,Friday,15,4683.96,DZD,RETRAIT_DAB,PHARMACIE,Oran,Algérie,Oran,MOBILE_BANKING,REUSSIE,0,NON,0.53,0,0,0,0.153,30617.63,194
